Minutes,Hours,Temperature,Well,OD_reading,Isolate,MIC,Conc_ppm,Condition,Avg,reps
2580,43,37,A1,0.0731,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2590,43.16666666666666,37,A1,0.0722,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2600,43.33333333333334,37,A1,0.074,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2610,43.5,37,A1,0.0744,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2620,43.66666666666666,37,A1,0.0738,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2630,43.83333333333334,37,A1,0.073,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2640,44,37,A1,0.0752,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2650,44.16666666666666,37,A1,0.0741,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2660,44.33333333333334,37,A1,0.0735,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2670,44.5,37,A1,0.0738,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2680,44.66666666666666,37,A1,0.0737,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2690,44.83333333333334,37,A1,0.0732,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2700,45,37,A1,0.0727,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2710,45.16666666666666,37,A1,0.0746,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2720,45.33333333333334,37,A1,0.0731,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2730,45.5,37,A1,0.0735,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2740,45.66666666666666,37,A1,0.0754,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2750,45.83333333333334,37,A1,0.0732,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2760,46,37,A1,0.0738,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2770,46.16666666666666,37,A1,0.073,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2780,46.33333333333334,37,A1,0.0738,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2790,46.5,37,A1,0.0743,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2800,46.66666666666666,37,A1,0.0738,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2810,46.83333333333334,37,A1,0.0737,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2820,47,37,A1,0.0734,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2830,47.16666666666666,37,A1,0.0751,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2840,47.33333333333334,37,A1,0.0745,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
2850,47.5,37,A1,0.0732,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,1
0,0,35,A2,0.0735,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
10,0.1666666666666667,37,A2,0.0739,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
20,0.3333333333333333,37,A2,0.0719,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
30,0.5,37,A2,0.0728,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
40,0.6666666666666666,37,A2,0.0726,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
50,0.8333333333333334,37,A2,0.0731,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
60,1,37,A2,0.0741,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
70,1.166666666666667,37,A2,0.0726,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
80,1.333333333333333,37,A2,0.0726,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
90,1.5,37,A2,0.0727,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
100,1.666666666666667,37,A2,0.0715,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
110,1.833333333333333,37,A2,0.072,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
120,2,37,A2,0.073,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
130,2.166666666666667,37,A2,0.0712,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
140,2.333333333333333,37,A2,0.0734,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
150,2.5,37,A2,0.0735,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
160,2.666666666666667,37,A2,0.072,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
170,2.833333333333333,37,A2,0.0731,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
180,3,37,A2,0.0724,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
190,3.166666666666667,37,A2,0.0734,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
200,3.333333333333333,37,A2,0.0726,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
210,3.5,37,A2,0.0722,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
220,3.666666666666667,37,A2,0.0742,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
230,3.833333333333333,37,A2,0.0724,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
240,4,37,A2,0.0726,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
250,4.166666666666667,37,A2,0.0732,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
260,4.333333333333333,37,A2,0.0723,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
270,4.5,37,A2,0.0729,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
280,4.666666666666667,37,A2,0.0722,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
290,4.833333333333333,37,A2,0.073,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
300,5,37,A2,0.0737,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
310,5.166666666666667,37,A2,0.0711,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
320,5.333333333333333,37,A2,0.0733,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
330,5.5,37,A2,0.0718,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
340,5.666666666666667,37,A2,0.0728,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
350,5.833333333333333,37,A2,0.073,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
360,6,37,A2,0.0727,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
370,6.166666666666667,37,A2,0.0718,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
380,6.333333333333333,37,A2,0.0727,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
390,6.5,37,A2,0.0718,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
400,6.666666666666667,37,A2,0.0732,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
410,6.833333333333333,37,A2,0.0711,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
420,7,37,A2,0.073,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
430,7.166666666666667,37,A2,0.0739,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
440,7.333333333333333,37,A2,0.0727,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
450,7.5,37,A2,0.0724,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
460,7.666666666666667,37,A2,0.0727,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
470,7.833333333333333,37,A2,0.0723,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
480,8,37,A2,0.0718,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
490,8.166666666666666,37,A2,0.0734,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
500,8.333333333333334,37,A2,0.0726,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
510,8.5,37,A2,0.0734,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
520,8.666666666666666,37,A2,0.0722,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
530,8.833333333333334,37,A2,0.0738,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
540,9,37,A2,0.0719,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
550,9.166666666666666,37,A2,0.073,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
560,9.333333333333334,37,A2,0.0719,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
570,9.5,37,A2,0.0732,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
580,9.666666666666666,37,A2,0.0735,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
590,9.833333333333334,37,A2,0.0736,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
600,10,37,A2,0.0728,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
610,10.16666666666667,37,A2,0.0735,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
620,10.33333333333333,37,A2,0.0711,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
630,10.5,37,A2,0.0721,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
640,10.66666666666667,37,A2,0.0724,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
650,10.83333333333333,37,A2,0.0721,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
660,11,37,A2,0.0731,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
670,11.16666666666667,37,A2,0.0729,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
680,11.33333333333333,37,A2,0.0711,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
690,11.5,37,A2,0.0727,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
700,11.66666666666667,37,A2,0.0712,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
710,11.83333333333333,37,A2,0.0717,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
720,12,37,A2,0.0727,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
730,12.16666666666667,37,A2,0.072,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
740,12.33333333333333,37,A2,0.0731,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
750,12.5,37,A2,0.0717,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
760,12.66666666666667,37,A2,0.0718,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
770,12.83333333333333,37,A2,0.0723,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
780,13,37,A2,0.0727,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
790,13.16666666666667,37,A2,0.0731,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
800,13.33333333333333,37,A2,0.0728,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
810,13.5,37,A2,0.0718,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
820,13.66666666666667,37,A2,0.0724,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
830,13.83333333333333,37,A2,0.0733,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
840,14,37,A2,0.073,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
850,14.16666666666667,37,A2,0.0728,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
860,14.33333333333333,37,A2,0.0729,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
870,14.5,37,A2,0.0718,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
880,14.66666666666667,37,A2,0.0721,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
890,14.83333333333333,37,A2,0.072,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
900,15,37,A2,0.0731,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
910,15.16666666666667,37,A2,0.0735,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
920,15.33333333333333,37,A2,0.0715,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
930,15.5,37,A2,0.0727,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
940,15.66666666666667,37,A2,0.0722,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
950,15.83333333333333,37,A2,0.0721,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
960,16,37,A2,0.0722,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
970,16.16666666666667,37,A2,0.0731,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
980,16.33333333333333,37,A2,0.0731,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
990,16.5,37,A2,0.0726,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1000,16.66666666666667,37,A2,0.0717,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1010,16.83333333333333,37,A2,0.071,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1020,17,37,A2,0.0734,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1030,17.16666666666667,37,A2,0.0723,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1040,17.33333333333333,37,A2,0.0716,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1050,17.5,37,A2,0.0713,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1060,17.66666666666667,37,A2,0.0716,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1070,17.83333333333333,37,A2,0.072,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1080,18,37,A2,0.0728,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1090,18.16666666666667,37,A2,0.0737,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1100,18.33333333333333,37,A2,0.0712,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1110,18.5,37,A2,0.0721,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1120,18.66666666666667,37,A2,0.0712,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1130,18.83333333333333,37,A2,0.0729,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1140,19,37,A2,0.0728,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1150,19.16666666666667,37,A2,0.0719,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1160,19.33333333333333,37,A2,0.0723,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1170,19.5,37,A2,0.073,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1180,19.66666666666667,37,A2,0.0729,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1190,19.83333333333333,37,A2,0.0745,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1200,20,37,A2,0.071,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1210,20.16666666666667,37,A2,0.0736,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1220,20.33333333333333,37,A2,0.0723,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1230,20.5,37,A2,0.0732,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1240,20.66666666666667,37,A2,0.0719,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1250,20.83333333333333,37,A2,0.0719,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1260,21,37,A2,0.0711,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1270,21.16666666666667,37,A2,0.0737,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1280,21.33333333333333,37,A2,0.0705,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1290,21.5,37,A2,0.0728,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1300,21.66666666666667,37,A2,0.0721,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1310,21.83333333333333,37,A2,0.0735,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1320,22,37,A2,0.0716,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1330,22.16666666666667,37,A2,0.0727,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1340,22.33333333333333,37,A2,0.0705,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1350,22.5,37,A2,0.0727,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1360,22.66666666666667,37,A2,0.0724,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1370,22.83333333333333,37,A2,0.0717,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1380,23,37,A2,0.0714,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1390,23.16666666666667,37,A2,0.0722,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1400,23.33333333333333,37,A2,0.0708,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1410,23.5,37,A2,0.073,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1420,23.66666666666667,37,A2,0.0718,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1430,23.83333333333333,37,A2,0.073,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1440,24,37,A2,0.0737,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1450,24.16666666666667,37,A2,0.0732,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1460,24.33333333333333,37,A2,0.0715,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1470,24.5,37,A2,0.0725,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1480,24.66666666666667,37,A2,0.0722,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1490,24.83333333333333,37,A2,0.0723,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1500,25,37,A2,0.0719,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1510,25.16666666666667,37,A2,0.0735,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1520,25.33333333333333,37,A2,0.0723,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1530,25.5,37,A2,0.0724,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1540,25.66666666666667,37,A2,0.0718,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1550,25.83333333333333,37,A2,0.0735,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1560,26,37,A2,0.0725,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1570,26.16666666666667,37,A2,0.0724,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1580,26.33333333333333,37,A2,0.0731,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1590,26.5,37,A2,0.073,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1600,26.66666666666667,37,A2,0.0726,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1610,26.83333333333333,37,A2,0.0726,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1620,27,37,A2,0.072,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1630,27.16666666666667,37,A2,0.073,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1640,27.33333333333333,37,A2,0.0724,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1650,27.5,37,A2,0.0725,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1660,27.66666666666667,37,A2,0.0724,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1670,27.83333333333333,37,A2,0.071,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1680,28,37,A2,0.0733,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1690,28.16666666666667,37,A2,0.0726,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1700,28.33333333333333,37,A2,0.0732,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1710,28.5,37,A2,0.0729,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1720,28.66666666666667,37,A2,0.0728,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1730,28.83333333333333,37,A2,0.0729,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1740,29,37,A2,0.0727,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1750,29.16666666666667,37,A2,0.073,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1760,29.33333333333333,37,A2,0.0734,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1770,29.5,37,A2,0.0731,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1780,29.66666666666667,37,A2,0.0742,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1790,29.83333333333333,37,A2,0.0736,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1800,30,37,A2,0.0713,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1810,30.16666666666667,37,A2,0.0715,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1820,30.33333333333333,37,A2,0.0722,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1830,30.5,37,A2,0.072,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1840,30.66666666666667,37,A2,0.0713,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1850,30.83333333333333,37,A2,0.0728,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1860,31,37,A2,0.0725,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1870,31.16666666666667,37,A2,0.0709,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1880,31.33333333333333,37,A2,0.0723,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1890,31.5,37,A2,0.072,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1900,31.66666666666667,37,A2,0.0725,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1910,31.83333333333333,37,A2,0.0731,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1920,32,37,A2,0.0714,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1930,32.16666666666666,37,A2,0.0731,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1940,32.33333333333334,37,A2,0.0719,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1950,32.5,37,A2,0.073,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1960,32.66666666666666,37,A2,0.073,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1970,32.83333333333334,37,A2,0.0719,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1980,33,37,A2,0.0713,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
1990,33.16666666666666,37,A2,0.0718,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2000,33.33333333333334,37,A2,0.0725,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2010,33.5,37,A2,0.0724,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2020,33.66666666666666,37,A2,0.0734,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2030,33.83333333333334,37,A2,0.0735,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2040,34,37,A2,0.073,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2050,34.16666666666666,37,A2,0.0718,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2060,34.33333333333334,37,A2,0.0726,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2070,34.5,37,A2,0.0731,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2080,34.66666666666666,37,A2,0.0723,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2090,34.83333333333334,37,A2,0.0729,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2100,35,37,A2,0.073,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2110,35.16666666666666,37,A2,0.0731,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2120,35.33333333333334,37,A2,0.071,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2130,35.5,37,A2,0.0722,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2140,35.66666666666666,37,A2,0.0732,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2150,35.83333333333334,37,A2,0.0729,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2160,36,37,A2,0.0728,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2170,36.16666666666666,37,A2,0.0728,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2180,36.33333333333334,37,A2,0.073,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2190,36.5,37,A2,0.0723,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2200,36.66666666666666,37,A2,0.0719,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2210,36.83333333333334,37,A2,0.072,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2220,37,37,A2,0.074,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2230,37.16666666666666,37,A2,0.0708,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2240,37.33333333333334,37,A2,0.0728,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2250,37.5,37,A2,0.0718,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2260,37.66666666666666,37,A2,0.0723,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2270,37.83333333333334,37,A2,0.073,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2280,38,37,A2,0.0717,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2290,38.16666666666666,37,A2,0.0714,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
2300,38.33333333333334,37,A2,0.0724,WRLP17,VITEK MIC ≤0.5 ppm,8,test,FALSE,2
